OBJECTID,OPENING_ID,DISTURBANC,DISTURBA_1,Data_Sourc,Notes,HARVEST_YE,AREA_HA,Creation_D,Shape_Leng,Shape_Area
245917,"107787",2007/01/01 00:00:00.000,2007/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2007",10.602962632060899,2018/07/09 00:00:00.000,1695.272801548317148,106029.626320608527749
245919,"107789",2007/01/01 00:00:00.000,2007/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2007",20.597793761446798,2018/07/09 00:00:00.000,2327.638766462291187,205977.937614467897220
245920,"107791",2007/01/01 00:00:00.000,2007/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2007",9.466406765486219,2018/07/09 00:00:00.000,1453.862927955690793,94664.067654862199561
245921,"107792",2006/06/06 00:00:00.000,2006/06/06 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2006",31.762107674170299,2018/07/09 00:00:00.000,3432.272516796290347,317621.076741703145672
245925,"107795",2002/01/01 00:00:00.000,2002/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",15.685913606456500,2018/07/09 00:00:00.000,1993.645122926219301,156859.136064564518165
245926,"107795",2002/01/01 00:00:00.000,2002/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",17.428872994374998,2018/07/09 00:00:00.000,1968.683927191850898,174288.729943749873200
245928,"107798",2007/06/06 00:00:00.000,2007/06/06 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2007",30.586201122025901,2018/07/09 00:00:00.000,3445.082294406150595,305862.011220259126276
245943,"107805",2005/01/01 00:00:00.000,2005/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2005",10.151909235561901,2018/07/09 00:00:00.000,1530.512095527016982,101519.092355618980946
245944,"107805",2005/06/06 00:00:00.000,2005/06/06 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2005",22.599539482721699,2018/07/09 00:00:00.000,2092.903510531654319,225995.394827217387501
245945,"107806",2007/01/01 00:00:00.000,2007/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2007",15.237047664086100,2018/07/09 00:00:00.000,2126.141989099488455,152370.476640860724729
245946,"107806",2007/01/05 00:00:00.000,2007/01/05 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2007",1.951718051127740,2018/07/09 00:00:00.000,597.408700340467817,19517.180511277372716
245947,"107807",2006/06/22 00:00:00.000,2006/06/22 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2006",28.798330272896600,2018/07/09 00:00:00.000,2584.502630497488099,287983.302728965703864
245953,"107811",2002/01/01 00:00:00.000,2002/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",2.378039352283690,2018/07/09 00:00:00.000,705.779884734101756,23780.393522836875491
245954,"107811",2002/04/30 00:00:00.000,2002/04/30 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",0.784940272410497,2018/07/09 00:00:00.000,536.214291941320425,7849.402724104973458
246195,"108031",2003/02/01 00:00:00.000,2003/02/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2003",18.781496728272600,2018/07/09 00:00:00.000,2035.297790325494134,187814.967282726371195
246253,"108088",2002/04/30 00:00:00.000,2002/04/30 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",14.821749215692000,2018/07/09 00:00:00.000,2570.213692036853445,148217.492156919994159
246254,"108088",2002/04/30 00:00:00.000,2002/04/30 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",1.566692210246130,2018/07/09 00:00:00.000,581.065975942057548,15666.922102461308896
